data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6931987,152,CHI2842,2842,"13 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)","Prisoners (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Rios",Valdivia,Valdivia,Valdivia,-39.8142,-73.2459,1,"Biobio Chile",National,"On 13 January 2020, in Valdivia, Los Rios region, a group of 4 rioters set on fire furniture, mattresses and other objects inside a juvenile detention center. Members of the police forces of Chile intervened to control the riot. [size=4]",0,1582839797,CHL
7559093,152,CHI2840,2840,"13 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"La Tercera (Chile)",National,"On 13 January 2020, in Pudahuel, Metropolitan region, a group of at least 60 rioters attacked the police station of the district. Rioters threw rocks at the facilities and built barricades, while Police responded with tear gas and water hoses. Police arrested 4 people. Violent demonstrations against the police raised in the district after a police car run over a demonstrator on a previous week. The event happened during a political and social crisis in the country, with civil uprising continuing for over a month. [size=at least 60]",0,1611096809,CHL
7818623,152,CHI2841,2841,"13 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,2,"La Tercera (Chile)",National,"On 13 January 2020, in the area of Santiago, Metropolitan region, a group of workers of the National Commission for Human Rights protested against the director of the institution. The group claims their work and the main goal of the institution has been affected by political bias. They demand the resignation of the head director. [size=no report]",0,1618442049,CHL
7966262,152,CHI2839,2839,"13 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); CONES: National Coordinator of High-school Students",6,"Police Forces of Chile (2018-)","Government of Chile (2018-); Labour Group (Chile); Civilians (Chile)",1,16,"South America",Chile,Metropolitana,Santiago,Nunoa,"Santiago - Nunoa",-33.455,-70.5934,1,"Biobio Chile; La Tercera (Chile)",National,"On 13 January 2020, in Nunoa, Metropolitan region, a group of 15 students affiliated to CONES protested against the requirement of a national exam to access universities in the country. The students took the facilities of the governmental institution in charge of evaluating the test. Police forces of Chile evicted and arrested the group of protestors. Student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=15]",0,1620691900,CHL
6937937,152,CHI2834,2834,"12 January 2020",2020,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,1,"El Dia (Chile)",National,"As reported on 12 January 2020, in Coquimbo, Coquimbo region, a group of citizens protested against a landfill in their community. The group claims that the local government has ignored their petition to help with problems associated with sanitation. [size=no report]",0,1582839942,CHL
6939393,152,CHI2836,2836,"12 January 2020",2020,2,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Valparaiso,Quillota,Nogales,Nogales,-32.7331,-71.2041,2,"El Mercurio (Chile)",National,"As reported on 12 January 2020, in the rural area of Nogales, Valparaiso, a group of citizens have been protesting for over 72 days against a mining company in the district. The group took the companies main water well to protest against the lack of water in the district, demanding that the company stop mining activities in the region. [size=no report].",0,1618527318,CHL
7554979,152,CHI2837,2837,"12 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"24 Horas (Chile)",National,"On 12 January 2020, in Pudahuel, Metropolitan region, a group of citizens protested over general discontent with the government. The group rode bikes by one of the main avenues of the district, slowing down traffic during the day. The event happened during a political and social crisis in the country, with civil uprising continuing for several weeks. [size=no report]",0,1611096800,CHL
7555495,152,CHI2835,2835,"12 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,"Estacion Central","Santiago - Estacion Central",-33.4546,-70.6823,1,"Biobio Chile",National,"On 12 January 2020, in Estacion Central, Metropolitan region, a group of rioters built and set a barricade on fire across one of the streets. Nearby stores and a local bank also caught fire during the event, burning down the buildings. Police reported 3 people arrested. The event happened during a political and social crisis in the country, with civil uprising continuing for several weeks. [size=at least 3]",0,1611096801,CHL
6932083,152,CHI2830,2830,"11 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Malleco,Renaico,Renaico,-37.6739,-72.5883,1,"Biobio Chile",National,"On 11 January 2020, in Renaico, Araucania region, a group of citizens and environmental activists protested against the construction of projects near a local river. Police forces of Chile dispersed the group using non-lethal weapons. [size=no report]",0,1582839797,CHL
7559077,152,CHI2828,2828,"11 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)","Unidentified Armed Group (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Penalolen,"Santiago - Penalolen",-33.4684,-70.5341,1,"La Tercera (Chile)",National,"On 11 January 2020, in Penalolen, Metropolitan region, a group of nearly 200 rioters attacked the police station of the district. Rioters threw rocks at the facilities, while Police responded with tear gas and water hoses. According to police sources, unidentified persons opened fire against the building. No people were injured or killed on the attack. The event happened during months of a political and social crisis in the country, including demonstrations lead by student organizations over the last days. [size=nearly 200]",0,1611096809,CHL
7559091,152,CHI2829,2829,"11 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"La Tercera (Chile)",National,"On 11 January 2020, in Pudahuel, Metropolitan region, a group of nearly 200 rioters attacked the police station of the district. Rioters threw rocks at the facilities, while Police responded with tear gas and water hoses. One police officer was reported injured. Violent demonstrations against the police increased in the district after a police car run over a demonstrator on a previous day. The event happened during months of a political and social crisis in the country, including demonstrations lead by student organizations over the last days. [size=nearly 200]",0,1611096809,CHL
7818637,152,CHI2831,2831,"11 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)","Christian Group (Chile)",1,16,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,1,"La Tercera (Chile); Biobio Chile",National,"On 11 January 2020, in Santiago, Metropolitan region, a group of at least 4 people protested during a Christian service in a local church. The group opened and distributed around the floor several empty canisters of tear gas canisters. Police intervened by escorting protesters out of the building. [size=at least 4]",0,1618442049,CHL
6931345,152,CHI2820,2820,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"Biobio Chile",National,"On 10 January 2020, in Antofagasta, Antofagasta region, a group of rioters set on fire the train track. The group used gasoline and other flammable liquids in a bridge used by a private railway company. The event happened during several months of a political and social crisis in the country. [size=no report]",0,1582839795,CHL
6937976,152,CHI2821,2821,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Fishermen (Chile)",5,,,0,50,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,2,"El Dia (Chile)",National,"On 10 January 2020, in the rural area of Coquimbo, Coquimbo region, fishermen demonstrated against poor sanitation and contamination of the water. Demonstrators built barricades and blocked the traffic for several hours demanding the intervention of the municipality to improve the infrastructure and take measure against water pollution. [size=no report]",0,1582839942,CHL
6939449,152,CHI2823,2823,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile); Government of Chile (2018-)",1,15,"South America",Chile,Magallanes,Magallanes,"Punta Arenas","Punta Arenas",-53.1548,-70.9113,1,"El Mercurio (Chile)",National,"On 10 January 2020, in Punta Arenas, Magallanes region, a group of nearly 80 citizens demonstrated over general discontent with the government. Groups of rioters vandalized the offices of the regional attorney and other municipal buildings. Two members of Police Forces of Chile were reported injured. [size=nearly 80]",0,1582839946,CHL
6939521,152,CHI2825,2825,"10 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Biobio,Arauco,Tirua,Tirua,-38.3418,-73.4915,2,"El Mercurio (Chile)",National,"On 10 January 2020, in the rural area of Tirua, Biobio region, a group of unidentified armed men opened fired against two truck drivers when these attempted to avoid a barricade along the road. One of the drivers was reported injured. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1582839946,CHL
7555079,152,CHI2822,2822,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Government of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Santiago,Providencia,"Santiago - Providencia",-33.4311,-70.6045,1,"24 Horas (Chile)",National,"On 10 January 2020, in Providencia, Metropolitan region, nearly 3,000 citizens demonstrated over general discontent with the government. Rioters and members of police forces of Chile clashed when a group threw rocks at the officers, which responded with tear gas and water hoses. A group of rioters set on fire a bus of public service. Demonstrators reported intoxication symptoms after having contact with the water used by state forces. 81 people were arrested. Sources do not particularly mention the motives for the demonstration, but the event happened during months of a political and social crisis in the country, including marches lead by student organizations over the last days. [size=nearly 3,000]",0,1611096800,CHL
7968005,152,CHI2826,2826,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Rioters (Chile)","Labour Group (Chile); Christian Group (Chile)",5,55,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"El Mercurio (Chile)",National,"On 10 January 2020, In Valparaiso, Valparaiso region, a group of citizens demonstrated over general discontent with the government. Groups of rioters vandalized and attempted to set on fire a local church. Meanwhile, another group clashed against a group of sellers when demonstrators tried to destroy their merchandise. Police Forces of Chile intervened. There were no reports of people injured or arrested. [size=no report]",0,1620691935,CHL
8603872,152,CHI2827,2827,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Civilians (Chile)","Labour Group (Chile); Government of Chile (2018-)",7,57,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"El Mercurio (Chile)",National,"On 10 January 2020, in Arica, Arica y Parinacota region, students demonstrated over general discontent with the government. The group vandalized municipal buildings and private stores. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1635167925,CHL
8603873,152,CHI2832,2832,"10 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Maule,Talca,Talca,Talca,-35.4264,-71.6554,1,"El Mercurio (Chile)",National,"On 10 January 2020, in Talca, Maule region, citizens demonstrated over general discontent with the government. Rioters built barricades across the streets and vandalized private stores. The event happened during several weeks of a political and social crisis in the country. [size=no report]",0,1635167925,CHL
7554736,152,CHI2818,2818,"09 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"La Nacion (Chile); 24 Horas (Chile)",National,"On 9 January 2020, in Pudahuel, Metropolitan region, a group of 300 rioters attacked the police station of the district. Rioters threw rocks at the facilities, while Police responded with tear gas and water hoses. Police arrested 7 people. Violent demonstrations against the police in the district increased after a police car run over a demonstrator on a previous day. The event happened during months of a political and social crisis in the country, including demonstrations lead by student organizations over the last days. [size=300]",0,1611096799,CHL
8603888,152,CHI2819,2819,"09 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"Biobio Chile",National,"On 9 January 2020, in Valparaiso, Valparaiso region, a group of 6 rioters vandalized a municipal building. The event happened during months of a political and social crisis in the country. [size=6]",0,1635167925,CHL
8603904,152,CHI2817,2817,"09 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Labour Group (Chile)",6,,,0,60,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile",Subnational,"On 9 January 2020, in Concepcion, Biobio region, a group of workers protested against the increasing number of employees discharged from a local company. The group claimed that more than 200 of their colleagues have been dismissed and demand better job security. [size=no report]",0,1635167925,CHL
6957003,152,CHI2815,2815,"08 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Journalists (Chile)",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"La Tercera (Chile)",National,"On 8 January 2020, in Antofagasta, Antofagasta region, Police forces of Chile dispersed a group of protesters. One journalist was injured by police action while covering the event. The report does not mention the particular motives for the protest, but the event happened during months of a political and social crisis in the country. [size=no report]",0,1582840323,CHL
7559068,152,CHI2816,2816,"08 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Unidentified Armed Group (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"La Tercera (Chile)",National,"On 8 January 2020, in Pudahuel, Metropolitan region, a group of rioters attacked the police station of the district. Rioters threw rocks at the facilities, while Police responded with tear gas and water hoses. Unidentified persons opened fire against police units, injuring one police officer. Violent demonstrations against the police station in the district increased after a police car run over a demonstrator on a previous day. The event happened during months of a political and social crisis in the country, including demonstrations lead by student organizations over the last days. [size=no report]",0,1611096809,CHL
6925776,152,CHI2789,2789,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Fishermen (Chile)",5,,,0,50,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,1,"Biobio Chile; El Dia (Chile)",National,"On 7 January 2020, in Coquimbo, Coquimbo region, nearly 20 fishermen demonstrated against poor sanitation in the fish-market. Demonstrators built barricades and blocked the traffic for several hours demanding the intervention of the municipality to improve the infrastructure. [size=nearly 20]",0,1582839776,CHL
6931311,152,CHI2813,2813,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,"Biobio Chile",National,"On 7 January 2020, in Valparaiso, Valparaiso region, rioters and police forces of Chile clashed during a demonstration. Police used tear gas and water hoses to disperse demonstrators, which responded by throwing Molotov bombs at the officers. The report does not specify the motives for the demonstration. [size=no report]",0,1582839795,CHL
6931662,152,CHI2800,2800,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Maipo,Paine,Paine,-33.8084,-70.7346,1,"Biobio Chile",National,"On 7 January 2020, in Paine, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in one of the schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839796,CHL
6931711,152,CHI2803,2803,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Cordillera,"Puente Alto","Puente Alto",-33.6183,-70.5899,1,"Biobio Chile",National,"On 7 January 2020, in Puente Alto, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near a school in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839796,CHL
6931925,152,CHI2808,2808,"07 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)",,5,"Military Forces of Chile (2018-)",,1,15,"South America",Chile,O'Higgins,Colchagua,"San Fernando","San Fernando",-34.5812,-70.9895,1,"Biobio Chile",National,"On 7 January 2020, in San Fernando, O'higgins region, a group of rioters attacked a military base located in the district. Rioters threw rocks at the facilities, while unidentified persons opened fire against the building. Military forces dispersed the group with non-lethal ammunition. The event happened during months of a political and social crisis in the country, including demonstrations lead by student organizations over the last days. [size=no report]",0,1582839797,CHL
6932027,152,CHI2811,2811,"07 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Maule,Talca,Talca,Talca,-35.4264,-71.6554,1,"Biobio Chile",National,"On 7 January 2020, in Talca, Maule region, students and other citizens protested against the requirement of a national exam to access universities in the country. Police Forces intervened and reported at least 7 people arrested. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 7]",0,1582839797,CHL
6937891,152,CHI2795,2795,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,"El Dia (Chile)",National,"On 7 January 2020, in La Serena, Coquimbo region, nearly 100 students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two of the schools in which the exam was supposed to take place. Once the exam was declared cancelled the group marched towards the city square. Police attempted to disperse the group with tear gas and water hoses; the group threw stones at the police. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=nearly 100]",0,1582839941,CHL
6937984,152,CHI2798,2798,"07 January 2020",2020,2,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Coquimbo,Choapa,"Los Vilos","Los Vilos",-31.9122,-71.51,1,"El Dia (Chile)",National,"As reported on 7 January 2020, in Los Vilos, Coquimbo region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations schools in which the exam was supposed to take place. There were reports of clashes with demonstrators, but no specific episode was mentioned. Police reported 30 people arrested. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 30]",0,1582839942,CHL
6939432,152,CHI2814,2814,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"El Mercurio (Chile)",National,"On 7 January 2020, in Vina del Mar, Valparaiso region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two of the schools in which the exam was supposed to take place. Police Forces dispersed a group when this attempted to storm in one of the schools in which the exam was taking place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839946,CHL
6957021,152,CHI2801,2801,"07 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Cautin,Pucon,Pucon,-39.2727,-71.9776,1,"La Tercera (Chile)",National,"On 7 January 2020, in Pucon, Araucania region, students protested against the requirement of a national exam to access universities in the country. Police Forces intervened and reported at least 7 people arrested when these attempted to enter in one of the schools in which the exam was taking place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 7]",0,1582840323,CHL
7066370,152,CHI2812,2812,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Biobio,Concepcion,Talcahuano,Talcahuano,-36.7249,-73.1168,1,"Biobio Chile",Subnational,"On 7 January 2020, in Talcahuano, Biobio region, nearly 100 students protested against the requirement of a national exam to access universities in the country. The group staged a demonstration near a school heavily guard by police officers, but confrontations between protesters and police officers were not reported. Protesters blocked the traffic for several hours. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=nearly 100]",0,1587491658,CHL
7066446,152,CHI2786,2786,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,"Biobio Chile",Subnational,"On 7 January 2020, in Concepcion, Biobio region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two of the schools in which the exam was supposed to take place. Demonstrators and police forces of Chile clashed, with groups of rioters throwing stones at school facilities. Two students were arrested and one more was reported injured. In another school, students clashed against a group of citizens when the first attempted to interrupt the exam. Media reported groups of rioters looting local businesses to build barricades across the streets. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1587491659,CHL
7066608,152,CHI2788,2788,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,,,0,50,"South America",Chile,Atacama,Copiapo,Copiapo,Copiapo,-27.3668,-70.3314,1,Chanarcillo,Subnational,"On 7 January 2020, in Copiapo, Atacama region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities, burned furniture, and staged demonstrations in schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1587491660,CHL
7554734,152,CHI2799,2799,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Rioters (Chile)","Police Forces of Chile (2018-)",5,55,"South America",Chile,Metropolitana,Santiago,Nunoa,"Santiago - Nunoa",-33.455,-70.5934,1,"Biobio Chile; La Nacion (Chile)",National,"On 7 January 2020, in Nunoa, Metropolitan region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near the schools in which the exam was supposed to take place. Riots broke out when a group of citizens confronted the group. Police Forces dissolved the demonstration and arrested an undetermined number of people. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096799,CHL
7554735,152,CHI2802,2802,"07 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile; Unidentified Armed Group (Chile)",5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,"Santiago - Pudahuel",-33.4412,-70.7612,1,"La Nacion (Chile); Biobio Chile",National,"On 7 January 2020, in Pudahuel, Metropolitan region, riots broke out between demonstrators and police officers when a police patrol ran over a student that was demonstrating against the requirement of a national exam to access universities in the country. Groups of students and other citizens clashed against police forces, attacking the police station with Molotov bombs and rocks. Sources reported attempts of looting and several barricades built in the district. Police used tear gas and water hoses against the group, also claimed that some of their vehicles were attacked with gunshots. Two police officers were reported injured. [size=no report]",0,1611096799,CHL
7555532,152,CHI2794,2794,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"La Pintana","Santiago - La Pintana",-33.5833,-70.6342,1,"Biobio Chile",National,"On 7 January 2020, in La Pintana, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near a schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
7555576,152,CHI2791,2791,"07 January 2020",2020,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Government of Chile (2018-)",7,57,"South America",Chile,Metropolitana,Santiago,"Estacion Central","Santiago - Estacion Central",-33.4546,-70.6823,1,"Biobio Chile",National,"On 7 January 2020, in Estacion Central, a group of 5 rioters set on fire a bus of public service. According to witnesses, the men whore mask during the attack. The source specified that passengers were uninjured. Souces reported barricades in the area. The event happened in the amid of students demonstrations against the application of a national test. [size=5]",0,1611096801,CHL
7555591,152,CHI2792,2792,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"La Cisterna","Santiago - La Cisterna",-33.5309,-70.6664,1,"Biobio Chile",National,"On 7 January 2020, in La Cisterna, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near a school in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
7555624,152,CHI2787,2787,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Conchali,"Santiago - Conchali",-33.3959,-70.671,1,"Biobio Chile",National,"On 7 January 2020, in Conchali, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two of the schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
7555626,152,CHI2804,2804,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Quilicura,"Santiago - Quilicura",-33.368,-70.7139,1,"Biobio Chile",National,"On 7 January 2020, in Quilicura, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two of the schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
7555634,152,CHI2790,2790,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"El Bosque","Santiago - El Bosque",-33.5626,-70.6757,1,"Biobio Chile",National,"On 7 January 2020, in El Bosque, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
7555672,152,CHI2796,2796,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Lo Espejo","Santiago - Lo Espejo",-33.5256,-70.6943,1,"Biobio Chile",National,"On 7 January 2020, in Lo Espejo, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096801,CHL
