codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
1000005,DGA,dga_web,Visviri,4080,-17.595,-69.4831,10.0,Altiplanicas,100.0,Entre Limite Peru-Bolivia Y Rio Lauca,2014-01-01,2020-03-31,2270,2014-01-01
1201005,DGA,dga_web,Rio Caracarani En Humapalca,3908,-17.8428,-69.6994,12.0,Rio Lluta,120.0,Rio Lluta Alto,2013-08-01,2020-03-31,745,2016-09-01
1001005,DGA,dga_web,Caquena,4400,-18.0542,-69.2017,10.0,Altiplanicas,100.0,Entre Limite Peru-Bolivia Y Rio Lauca,1976-10-04,2013-01-19,9803,-
1202009,DGA,dga_web,Pacollo,4185,-18.1769,-69.5092,12.0,Rio Lluta,120.0,Rio Lluta Alto,1978-11-06,1999-05-31,7242,-
1202012,DGA,dga_web,Putre (Dcp),3560,-18.195,-69.5589,12.0,Rio Lluta,120.0,Rio Lluta Alto,2002-01-17,2020-03-31,2890,2016-09-01
1202010,DGA,dga_web,Putre,3545,-18.1992,-69.5603,12.0,Rio Lluta,120.0,Rio Lluta Alto,1976-01-19,2009-10-31,11692,-
1020017,DGA,dga_web,Parinacota Ex Endesa,4420,-18.2042,-69.2683,10.0,Altiplanicas,102.0,Rio Lauca,1986-01-01,2020-03-31,9448,2016-09-01
1020016,DGA,dga_web,Chucuyo Reten,4400,-18.2164,-69.2956,10.0,Altiplanicas,102.0,Rio Lauca,2019-02-01,2020-03-31,409,2019-02-01
1020018,DGA,dga_web,Chucuyo (Ex. Endesa),4400,-18.2181,-69.3214,10.0,Altiplanicas,102.0,Rio Lauca,1985-01-01,1989-06-03,1049,-
1010010,DGA,dga_web,Chungara Ajata,4585,-18.2353,-69.1833,10.0,Altiplanicas,101.0,Lago Chungara,1986-01-01,2020-03-31,11596,2014-04-01
1300004,DGA,dga_web,Murmuntane,3550,-18.3519,-69.5519,13.0,Rio San Jose,130.0,Azapa Alto,1970-06-01,1987-12-31,3533,-
1211006,DGA,dga_web,Lluta,290,-18.4103,-70.1692,12.0,Rio Lluta,121.0,Rio Lluta Bajo,1968-12-17,1993-12-31,5215,-
1310018,DGA,dga_web,Arica Oficina,20,-18.4775,-70.3208,13.0,Rio San Jose,131.0,Rio San Jose,1974-09-21,2020-03-31,2357,2019-02-01
1310021,DGA,dga_web,U. Del Norte,55,-18.4833,-70.2936,13.0,Rio San Jose,131.0,Rio San Jose,1975-05-01,1985-06-29,3197,-
1021002,DGA,dga_web,Rio Guallatire En Guallatire,4280,-18.4931,-69.1494,10.0,Altiplanicas,102.0,Rio Lauca,2016-09-01,2020-03-31,1307,2016-09-01
1021007,DGA,dga_web,Guallatire,4240,-18.4983,-69.1547,10.0,Altiplanicas,102.0,Rio Lauca,1968-12-20,1971-09-30,728,-
1310022,DGA,dga_web,El Buitre Aerodromo,110,-18.5119,-70.2842,13.0,Rio San Jose,131.0,Rio San Jose,1985-08-26,2012-03-31,9666,-
1310019,DGA,dga_web,Azapa,365,-18.5156,-70.1806,13.0,Rio San Jose,131.0,Rio San Jose,1968-12-01,2020-03-31,16809,2019-02-01
1310020,DGA,dga_web,La Rivera,310,-18.5283,-70.1642,13.0,Rio San Jose,131.0,Rio San Jose,1970-07-13,1973-11-30,1020,-
1021001,DGA,dga_web,Rio Lauca En Japu (O En El Limite),3907,-18.5833,-69.0467,10.0,Altiplanicas,102.0,Rio Lauca,2019-02-01,2020-03-31,425,2019-02-01
1030003,DGA,dga_web,Chilcaya,4270,-18.7939,-69.0844,10.0,Altiplanicas,103.0,Salar De Surire,1971-10-26,2014-02-28,7931,-
1410011,DGA,dga_web,Chaca,350,-18.8169,-70.15,14.0,Costeras R. San Jose-Q.Camarones,141.0,Quebrada Vitor,1968-12-17,1979-11-30,3715,-
1410012,DGA,dga_web,Codpa,1870,-18.8322,-69.7439,14.0,Costeras R. San Jose-Q.Camarones,141.0,Quebrada Vitor,1968-12-18,2016-07-31,16621,-
1502006,DGA,dga_web,Cuya,200,-19.1117,-70.1269,15.0,Q. Rio Camarones,150.0,Rio Camarones Antes Junta Quebrada De Chiza,1965-11-01,1979-03-31,2598,-
1610004,DGA,dga_web,Q. Camia 3 Km. A. Arriba De Tarcavire,3848,-19.1181,-69.2447,16.0,Costeras R.Camarones-Pampa Del Tamarugal,161.0,Quebrada De Camina,2013-06-27,2020-03-31,2361,2013-06-27
1041003,DGA,dga_web,Colchane (T. Isluga),3700,-19.2764,-68.6378,10.0,Altiplanicas,104.0,Entre Estero Sencata Y Rio Sacaya,2014-03-02,2019-04-15,1450,2015-06-01
1720006,DGA,dga_web,Chiapa,3155,-19.5369,-69.205,17.0,Pampa Del Tamarugal,172.0,Quebrada De Aroma,2020-03-01,2020-03-11,11,2020-03-01
1730020,DGA,dga_web,Chuzmiza,3400,-19.6831,-69.1833,17.0,Pampa Del Tamarugal,173.0,Quebrada De Tarapaca,2020-03-03,2020-03-31,29,2020-03-03
1730017,DGA,dga_web,Poroma,2880,-19.8719,-69.1831,17.0,Pampa Del Tamarugal,173.0,Quebrada De Tarapaca,2019-02-01,2020-03-31,254,2019-02-01
1730018,DGA,dga_web,Lagunillas (Pampa Lirima),4020,-19.9333,-68.8369,17.0,Pampa Del Tamarugal,173.0,Quebrada De Tarapaca,1982-09-12,2015-09-30,10729,-
1740001,DGA,dga_web,Parca,2650,-20.0122,-69.2033,17.0,Pampa Del Tamarugal,174.0,Quebrada De Quipisca,2019-02-01,2020-03-31,423,2019-02-01
1050007,DGA,dga_web,Coyacagua,4013,-20.0531,-68.8075,10.0,Altiplanicas,105.0,Salar Del Huasco,1961-11-17,2013-09-30,16775,-
1740002,DGA,dga_web,Cerro Colorado,2510,-20.065,-69.2703,17.0,Pampa Del Tamarugal,174.0,Quebrada De Quipisca,1993-04-14,2015-08-31,7397,-
1750003,DGA,dga_web,Mamia,2730,-20.0756,-69.2147,17.0,Pampa Del Tamarugal,175.0,Quebradas Juan Morales Sagasca  Y El Tambillo,2019-02-01,2020-03-31,423,2019-02-01
1700010,DGA,dga_web,Huara En Fuerte Baquedano,1100,-20.1308,-69.7497,17.0,Pampa Del Tamarugal,170.0,Pampa Del Tamarugal,1993-02-16,2020-03-31,6619,2019-02-01
1820001,DGA,dga_web,Iquique,50,-20.2153,-70.1361,18.0,Costeras Tilviche-Loa,182.0,Pampas El Carmen Y De La Union,2019-02-01,2020-03-31,423,2019-02-01
1051003,DGA,dga_web,Salar Huasco,3800,-20.2761,-68.8861,10.0,Altiplanicas,105.0,Salar Del Huasco,1981-08-03,1982-06-30,299,-
1700008,DGA,dga_web,Esmeralda,1115,-20.4842,-69.3814,17.0,Pampa Del Tamarugal,170.0,Pampa Del Tamarugal,1966-09-03,1973-11-22,998,-
1700009,DGA,dga_web,Coposa,3760,-20.7086,-68.6942,17.0,Pampa Del Tamarugal,170.0,Pampa Del Tamarugal,2015-05-01,2015-09-29,152,-
2113005,DGA,dga_web,Guatacondo Dga,2460,-20.9272,-69.0456,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),1978-01-01,1990-11-30,3501,-
2113001,DGA,dga_web,Rio Huatacondo En Copaquire,3540,-20.9333,-68.8833,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),2019-02-01,2020-01-21,67,2019-02-01
1080001,DGA,dga_web,Ujina,4300,-20.9714,-68.6275,10.0,Altiplanicas,108.0,Salar De Michincha,1973-11-10,2015-09-29,2899,-
2000001,DGA,dga_web,Ollague,3700,-21.2233,-68.2494,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,1973-11-08,2018-10-08,7201,2017-01-01
2020001,DGA,dga_web,Cebollar,3730,-21.5311,-68.3386,20.0,Fronterizas Salar Michincha-R.Loa,202.0,Salar De Ascotan,1969-11-11,1988-09-04,4599,-
2101003,DGA,dga_web,Lequena,3320,-21.6553,-68.6611,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1984-03-14,2014-03-27,7335,-
2112008,DGA,dga_web,Quillagua,802,-21.6603,-69.5358,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),1969-05-28,1979-06-30,2216,-
2020002,DGA,dga_web,Ascotan,3970,-21.7253,-68.2756,20.0,Fronterizas Salar Michincha-R.Loa,202.0,Salar De Ascotan,1974-08-03,1983-03-05,2490,-
2103008,DGA,dga_web,Parshall N 2,3318,-21.9428,-68.5175,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1969-02-01,2012-08-03,15032,-
2103009,DGA,dga_web,Ojos San Pedro,3800,-21.9706,-68.3128,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1969-03-25,1989-12-29,3733,-
2104008,DGA,dga_web,Conchi Embalse,3010,-22.025,-68.6242,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1967-09-11,2016-11-30,14752,-
2104009,DGA,dga_web,Conchi Muro Embalse,3000,-22.0267,-68.6208,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1980-12-04,1991-12-31,3810,-
2103010,DGA,dga_web,Inacaliri,4040,-22.0278,-68.0661,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1969-01-01,1992-10-16,7119,-
2104002,DGA,dga_web,Rio Loa En Salida Embalse Conchi,2950,-22.0278,-68.6208,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),2012-02-01,2012-03-16,4,-
2210002,DGA,dga_web,Tocopilla,150,-22.0797,-70.1897,22.0,Costeras R.Loa-Q.Caracoles,221.0,Costeras Entre Q. Iquine Y Q.Tocopilla (Inclusive),2014-01-01,2018-01-01,815,2014-01-01
2105014,DGA,dga_web,Cupo,3370,-22.1147,-68.3167,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),2012-01-26,2012-03-01,7,-
2105016,DGA,dga_web,Linzor,4100,-22.2297,-68.0228,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1973-11-22,2019-11-25,13183,2012-02-23
2105015,DGA,dga_web,Turi,3070,-22.2408,-68.2881,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1980-05-31,1993-05-30,4633,-
2105017,DGA,dga_web,Toconce,3310,-22.2592,-68.1733,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1993-09-01,2015-01-29,6883,-
2105018,DGA,dga_web,Ayquina,3031,-22.2753,-68.3183,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1993-06-01,2013-05-09,7175,-
2105001,DGA,dga_web,Rio Salado A. J. Curti,3080,-22.2792,-68.2428,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),2012-03-01,2013-10-16,3,-
2105020,DGA,dga_web,Salado Embalse,3200,-22.2856,-68.2028,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),2012-03-01,2020-03-31,1684,2013-11-01
2105021,DGA,dga_web,Caspana,3260,-22.3367,-68.2122,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1973-08-11,2008-12-22,12330,-
2104010,DGA,dga_web,Chiu-Chiu,2524,-22.3378,-68.6367,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1979-06-11,2016-12-31,13191,-
2105022,DGA,dga_web,El Tatio,4370,-22.3711,-68.0133,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),1983-01-03,2019-11-21,9028,2014-05-29
2112009,DGA,dga_web,Coya Sur,1250,-22.3939,-69.6225,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),1973-11-18,1991-06-30,6328,-
2110013,DGA,dga_web,Calama,2300,-22.4494,-68.9044,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),1963-12-02,1994-12-23,9574,-
2700001,DGA,dga_web,Sierra Gorda,1616,-22.8892,-69.3219,27.0,Quebrada Caracoles,270.0,Quebrada Caracoles Bajo Junta Quebrada El Buitre,1994-09-06,2020-03-31,8608,2015-01-01
2510006,DGA,dga_web,San Pedro De Atacama,2450,-22.9053,-68.2003,25.0,Salar De Atacama,251.0,Rio San Pedro,1958-09-01,1989-03-30,7505,-
2500016,DGA,dga_web,Toconao Experimental,2500,-23.1889,-67.9978,25.0,Salar De Atacama,250.0,Salar De Atacama,1981-10-26,2009-02-28,6930,-
2710002,DGA,dga_web,Baquedano,1032,-23.3336,-69.8397,27.0,Quebrada Caracoles,271.0,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,1973-11-15,2020-03-07,6020,2014-01-01
2240000,DGA,dga_web,Liceo CientÍFico Humanista La Chimba,0,-23.5544,-70.3933,22.0,Costeras R.Loa-Q.Caracoles,224.0,Costeras Entre Qs. Chacaya Y Caracoles (Incl.),2014-01-01,2016-12-02,449,2014-01-01
2500019,DGA,dga_web,Socaire,3251,-23.5869,-67.8925,25.0,Salar De Atacama,250.0,Salar De Atacama,1974-08-07,1998-11-16,3413,-
2710003,DGA,dga_web,Antofagasta,50,-23.5975,-70.3867,27.0,Quebrada Caracoles,271.0,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,1978-05-29,1987-10-30,3307,-
2500020,DGA,dga_web,Peine,2460,-23.6842,-68.0581,25.0,Salar De Atacama,250.0,Salar De Atacama,1974-11-21,2016-12-31,13243,-
2660001,DGA,dga_web,Monturaqui,3430,-24.3414,-68.4353,26.0,Endorreicas Salar Atacama-Vertiente Pacifico,266.0,Pampa De Socompa,1974-11-13,1980-06-20,1944,-
2942001,DGA,dga_web,Aguas Verdes,1560,-25.4,-69.9633,29.0,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,1987-09-14,2014-05-24,8042,-
2943002,DGA,dga_web,Tal-Tal (Dcp),0,-25.4033,-70.4797,29.0,Qs.Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,2014-01-01,2020-03-31,1714,2014-01-01
3210001,DGA,dga_web,Las Vegas,2250,-26.6781,-69.6656,32.0,Rio Salado,321.0,Quebrada Del Chanaral,2016-10-05,2020-03-31,1041,2016-10-05
3450004,DGA,dga_web,Copiapo,385,-27.3772,-70.3308,34.0,Rio Copiapo,345.0,R.  Copiapo Bajo,1984-04-01,2020-03-31,5954,2016-01-01
3430007,DGA,dga_web,Los Loros,940,-27.8317,-70.1119,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,1988-07-09,2016-12-31,10167,-
3430006,DGA,dga_web,Lautaro Embalse,1110,-27.9783,-70.0033,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,1969-06-22,2020-03-31,17272,2017-01-01
3414001,DGA,dga_web,Rio Pulido En Vertedero,1310,-28.0858,-69.9408,34.0,Rio Copiapo,341.0,Rio Pulido,2016-01-01,2018-05-31,781,2016-01-01
3701001,DGA,dga_web,Canto De Agua,330,-28.0992,-70.7811,37.0,Quebrada Carrizal Y Costeras Hasta R. Huasco,370.0,Quebradas Carrizal Y Carrizalillo,1986-03-01,2016-12-31,10231,-
3414002,DGA,dga_web,Iglesia Colorada,1550,-28.1572,-69.8808,34.0,Rio Copiapo,341.0,Rio Pulido,1993-02-12,2016-12-31,8506,-
3826003,DGA,dga_web,Huasco Bajo,50,-28.4725,-71.1931,38.0,Rio Huasco,382.0,Rio Huasco,1993-02-17,2011-02-27,6304,-
3825004,DGA,dga_web,Freirina,100,-28.5072,-71.0806,38.0,Rio Huasco,382.0,Rio Huasco,1987-05-01,1992-08-31,1681,-
3823004,DGA,dga_web,La Compaia (Vallenar),430,-28.5761,-70.8081,38.0,Rio Huasco,382.0,Rio Huasco,1993-02-01,2016-12-31,8683,-
3823002,DGA,dga_web,Vallenar Dmc,535,-28.5936,-70.7572,38.0,Rio Huasco,382.0,Rio Huasco,1977-07-01,1983-07-31,1963,-
3800000,DGA,dga_web,Portezuelo El Gaucho,4000,-28.6231,-70.045,38.0,Rio Huasco,380.0,Rio Transito,2003-04-15,2019-05-20,3399,2005-09-01
3820004,DGA,dga_web,Santa Juana,560,-28.6672,-70.6625,38.0,Rio Huasco,382.0,Rio Huasco,1965-01-20,2020-03-31,18895,2017-01-01
3820002,DGA,dga_web,Rio Huasco En Chepica,600,-28.6997,-70.55,38.0,Rio Huasco,382.0,Rio Huasco,2015-12-17,2015-12-18,2,2015-12-17
3806002,DGA,dga_web,El Transito,1100,-28.8731,-70.2822,38.0,Rio Huasco,380.0,Rio Transito,1993-01-20,2020-03-31,9243,2017-01-01
3815004,DGA,dga_web,San Felix,1150,-28.9311,-70.4614,38.0,Rio Huasco,381.0,Rio Del Carmen,1993-01-19,2016-12-31,8470,-
3802001,DGA,dga_web,Rio Conay En Las Lozas,0,-28.9456,-70.1011,38.0,Rio Huasco,380.0,Rio Transito,2016-10-19,2017-05-25,219,2016-10-19
3802006,DGA,dga_web,Conay En Albaricoque,1600,-28.9519,-70.1106,38.0,Rio Huasco,380.0,Rio Transito,1999-01-01,2016-12-31,6564,-
3802005,DGA,dga_web,Conay,1450,-28.975,-70.1533,38.0,Rio Huasco,380.0,Rio Transito,1965-01-20,1998-12-31,8096,-
3804005,DGA,dga_web,El Parral,1400,-28.9797,-70.1986,38.0,Rio Huasco,380.0,Rio Transito,1993-03-01,1998-06-25,1535,-
3814003,DGA,dga_web,Rio Carmen En El Corral,2000,-29.1094,-70.4139,38.0,Rio Huasco,381.0,Rio Del Carmen,2016-10-19,2020-03-31,1205,2016-10-19
4120001,DGA,dga_web,El Trapiche,300,-29.3731,-71.1181,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,1979-03-09,2016-12-31,13586,-
4335002,DGA,dga_web,La Serena (Escuela Agricola),15,-29.9061,-71.2556,43.0,Rio Elqui,433.0,R. Elqui Bajo,1972-07-01,1978-06-06,1592,-
4308001,DGA,dga_web,Rio Turbio En Varillar,890,-29.9458,-70.5328,43.0,Rio Elqui,430.0,Rio Turbio,2014-12-01,2019-04-23,698,2016-09-01
4302001,DGA,dga_web,Rio Toro Antes Junta Rio La Laguna,2165,-29.9711,-70.0928,43.0,Rio Elqui,430.0,Rio Turbio,2015-05-01,2020-01-01,1067,2016-09-01
4302014,DGA,dga_web,Juntas,2150,-29.9769,-70.0944,43.0,Rio Elqui,430.0,Rio Turbio,1990-01-01,2013-12-22,8319,-
4308003,DGA,dga_web,Rivadavia,820,-29.9772,-70.5617,43.0,Rio Elqui,430.0,Rio Turbio,1972-06-12,2016-12-31,16148,-
4314002,DGA,dga_web,Rio Claro En Rivadavia,820,-29.9781,-70.5525,43.0,Rio Elqui,431.0,Rio Claro,2016-09-02,2019-04-24,793,2016-09-02
4323007,DGA,dga_web,Almendral,370,-29.9822,-70.9186,43.0,Rio Elqui,432.0,R. Elqui Medio,1973-04-12,1989-12-31,5763,-
4321001,DGA,dga_web,Puclaro Embalse,460,-29.9964,-70.8556,43.0,Rio Elqui,432.0,R. Elqui Medio,1963-11-01,1967-04-28,1274,-
4400002,DGA,dga_web,Pan De Azucar,100,-30.0022,-71.2592,44.0,Costeras Entre Elqui Y Limari,440.0,E.  El Culebron - Q. El Romeral (Incl.),1978-08-28,1993-09-30,4343,-
4311005,DGA,dga_web,La Ortiga,1560,-30.1939,-70.4819,43.0,Rio Elqui,431.0,Rio Claro,1979-01-29,2016-12-31,13848,-
4301005,DGA,dga_web,La Laguna Embalse,3160,-30.2033,-70.0422,43.0,Rio Elqui,430.0,Rio Turbio,1974-01-01,2016-12-31,15290,-
4502005,DGA,dga_web,Hurtado,1100,-30.2867,-70.6961,45.0,Rio Limari,450.0,Rio Hurtado,1979-02-26,2016-12-31,13293,-
4502004,DGA,dga_web,La Cortadera,920,-30.3503,-70.77,45.0,Rio Limari,450.0,Rio Hurtado,1967-06-24,1974-07-30,2308,-
4503001,DGA,dga_web,Rio Hurtado En Angostura De Pangue,485,-30.4386,-71.0022,45.0,Rio Limari,450.0,Rio Hurtado,2017-06-09,2018-01-01,51,2017-06-09
4506007,DGA,dga_web,Recoleta Embalse,350,-30.5069,-71.0997,45.0,Rio Limari,450.0,Rio Hurtado,1989-10-20,2016-12-31,9789,-
4551004,DGA,dga_web,Ovalle (Escuela Agricola),340,-30.5528,-71.1642,45.0,Rio Limari,455.0,Rio Limari,1977-08-24,1983-02-27,1961,-
4557001,DGA,dga_web,Salala,100,-30.6783,-71.53,45.0,Rio Limari,455.0,Rio Limari,1968-10-07,1977-07-30,2906,-
4540006,DGA,dga_web,Paloma Embalse,320,-30.6958,-71.0361,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre Embalse Paloma Y Rio Hurtado),1964-05-01,2016-12-31,19142,-
4523004,DGA,dga_web,Puntilla San Juan,430,-30.7025,-70.9178,45.0,Rio Limari,452.0,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma),1967-10-01,1979-02-16,4073,-
4523002,DGA,dga_web,Rio Grande En Puntilla San Juan,420,-30.7047,-70.9244,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma),2017-01-01,2018-03-01,155,2017-01-01
4537003,DGA,dga_web,El Tome,420,-30.8178,-70.9706,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma),1968-02-01,1988-06-16,7345,-
4513004,DGA,dga_web,Caren,740,-30.8547,-70.7708,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1967-06-12,2016-06-05,16749,-
4511004,DGA,dga_web,Cerro Vega Negra,3600,-30.9033,-70.5158,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1999-02-27,2020-03-31,4508,2016-08-01
4535001,DGA,dga_web,Cogoti Embalse,740,-31.0078,-71.0856,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma),1965-01-14,2016-12-31,18865,-
4511003,DGA,dga_web,Las Ramadas,1380,-31.0181,-70.5858,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1968-06-13,2016-09-30,17005,-
4531002,DGA,dga_web,Rio Cogoti Entrada Embalse Cogoti,670,-31.0325,-71.0403,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma),2015-03-01,2018-02-25,946,2016-01-01
4530001,DGA,dga_web,Rio Cogoti En Fraguita,1065,-31.1119,-70.885,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma),2014-12-01,2018-01-01,672,2015-07-10
4721001,DGA,dga_web,Rio Illapel En Las Burras,1079,-31.5069,-70.8125,47.0,Rio Choapa,472.0,Rio Illapel,2013-09-10,2014-05-20,250,2013-09-10
4722001,DGA,dga_web,Santa Virginia,980,-31.5503,-70.8353,47.0,Rio Choapa,472.0,Rio Illapel,1979-02-14,1989-03-28,3529,-
4723001,DGA,dga_web,Rio Illapel En Huintil,775,-31.5608,-70.9644,47.0,Rio Choapa,472.0,Rio Illapel,2014-12-01,2020-03-31,1120,2016-09-01
4726003,DGA,dga_web,Illapel Dga,290,-31.645,-71.1908,47.0,Rio Choapa,472.0,Rio Illapel,1972-07-01,2016-12-31,15133,-
4710001,DGA,dga_web,La Tranquilla,1000,-31.9,-70.6706,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel),1962-01-02,2016-12-31,19629,-
4810003,DGA,dga_web,Caimanes,450,-31.9322,-71.1361,48.0,Costeras Entre R.Choapa Y R.Quilimari,481.0,Estero Pupio,1989-08-09,2007-02-28,5919,-
4700002,DGA,dga_web,El Soldado,3290,-32.0067,-70.3214,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen),2001-01-11,2020-03-31,3454,2016-08-01
4902002,DGA,dga_web,Los Condores,190,-32.1086,-71.3125,49.0,Rio Quilimari,490.0,Rio Quilimari Hasta Muro Embalse Culimo,1977-07-25,2016-12-31,13735,-
5200006,DGA,dga_web,Alicahue,750,-32.3408,-70.7528,52.0,Rio Ligua,520.0,Rio Ligua Alto (Estero Alicahue),1968-02-17,2016-12-31,16486,-
5414001,DGA,dga_web,Rio Putaendo En Resguardo Los Patos,1218,-32.5017,-70.5811,54.0,Rio Aconcagua,541.0,Aconcagua Medio,2014-01-01,2018-05-31,913,2014-01-01
5404001,DGA,dga_web,Canal Colorado En Bocatoma,1391,-32.8347,-70.3533,54.0,Rio Aconcagua,540.0,Aconcagua Alto,2014-01-01,2020-03-31,2075,2014-01-01
5401007,DGA,dga_web,Portillo,3000,-32.8444,-70.1108,54.0,Rio Aconcagua,540.0,Rio Aconcagua Alto (Rio Colorado Y E. Riecillos),2004-05-25,2020-03-31,4294,2005-09-01
5410002,DGA,dga_web,Rio Aconcagua En Chacabuquito,950,-32.8503,-70.5094,54.0,Rio Aconcagua,541.0,Aconcagua Medio,2000-06-22,2020-03-31,3379,2016-02-01
5410006,DGA,dga_web,Vilcuya,1100,-32.8603,-70.4719,54.0,Rio Aconcagua,541.0,Aconcagua Medio,1964-12-01,2017-12-31,18337,-
5401003,DGA,dga_web,Rio Juncal En Juncal,1800,-32.8625,-70.1675,54.0,Rio Aconcagua,540.0,Aconcagua Alto,2014-01-01,2020-03-31,2017,2014-01-01
5426004,DGA,dga_web,Quillota,130,-32.8958,-71.2092,54.0,Rio Aconcagua,542.0,Aconcagua Bajo,1977-11-02,2016-12-31,14025,-
5403002,DGA,dga_web,Rio Aconcagua En Rio Blanco,1420,-32.9067,-70.3036,54.0,Rio Aconcagua,540.0,Aconcagua Alto,2014-01-01,2020-03-31,2001,2014-01-01
5427007,DGA,dga_web,Los Aromos,100,-32.9578,-71.345,54.0,Rio Aconcagua,542.0,Aconcagua Bajo,1981-06-02,2016-11-30,10052,-
5500003,DGA,dga_web,Las Salinas,20,-33.0019,-71.5467,55.0,Costeras Entre Aconcagua Y Maipo,550.0,E. Marga-Marga,2013-08-14,2020-03-31,2119,2013-08-14
5733008,DGA,dga_web,Rungue Embalse,700,-33.0194,-70.9081,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,1965-01-05,2007-05-31,14799,-
5510001,DGA,dga_web,Rodelillo,110,-33.0503,-71.5833,55.0,Costeras Entre Aconcagua Y Maipo,551.0,Lago Penuelas,2014-01-01,2020-03-31,1576,2014-01-01
5732002,DGA,dga_web,Huechun Andina,590,-33.0758,-70.7686,57.0,Rio Maipo,573.0,Rio Mapocho Bajo,1994-01-17,2016-12-31,7393,-
5510005,DGA,dga_web,Cerro Colorado Armada De Chile,510,-33.0819,-71.6169,55.0,Costeras Entre Aconcagua Y Maipo,551.0,Lago Penuelas,2014-01-01,2020-03-31,1892,2014-01-01
5427006,DGA,dga_web,Lliu-Lliu Embalse,260,-33.0986,-71.2144,54.0,Rio Aconcagua,542.0,Aconcagua Bajo,1979-03-14,2016-12-31,13581,-
5510002,DGA,dga_web,Lago Peuelas,360,-33.145,-71.5553,55.0,Costeras Entre Aconcagua Y Maipo,551.0,Lago Penuelas,1974-04-01,2018-02-28,15347,-
5706003,DGA,dga_web,Valle Olivares,2787,-33.1869,-70.1122,57.0,Rio Maipo,570.0,Rio Maipo Alto,2014-01-01,2020-03-31,2139,2014-01-01
5721017,DGA,dga_web,Estero Yerba Loca En Piedra Carvajal,3250,-33.2214,-70.2736,57.0,Rio Maipo,572.0,Rio Mapocho Alto,2011-01-01,2020-03-31,3007,2011-01-01
